filename,start,end,speaker,text,translit,audio_path,prediction_wav2vec2
mns_9631248b-70a9-4214-8041-be3ffe4740ca_044,206.55,209.56,ГК,"Тот рущ ла̄тӈыл толмащлавет, таит ловиньтэ̄гум. ","tot rus' lātŋəl tolmas'law'eet, taət low'in'tēɣum.",data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/044_╨ó╨╛╤é_╤Ç╤â╤ë_╨╗╨░_╤é_╤ï╨╗_╤é╨╛╨╗╨╝.wav,TOTT RUSULÁTNOK TÓMAISFAÖTT TEJÉT LÓHINTÉ
mns_9631248b-70a9-4214-8041-be3ffe4740ca_014,62.68,67.36,ГК,Ос тыг тэ̄нти яныгмам ма̄тэ̄н Хо̄нтаӈ районын рӯпитаӈкве ёхтысы̄г.,os tiɣ tēnt'i janiɣmam mātēn xōntaŋ rajonən rup'itaŋkw'ee joxtisə̄ɣ.,data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/014_╨₧╤ü_╤é╤ï╨│_╤é╤ì_╨╜╤é╨╕_╤Å╨╜╤ï╨│╨╝╨░.wav,HOZ TŰ TÉNKI JENÖGMAM MATÉN HA ANTANURE IONNAN RÚBBDTÖNK MÍG JOHTÖSZ
mns_429299ad-9257-4d76-8a3e-8996ef83be1a_055,200.09,205.52,ГК,"Āканянэ о̄с сака ма̄щтырыг ва̄риянэ, ю̄нтмиланэ ма̄нит, сун­суӈкве пӯмщиг о̄лы. ","ākan'ajane ōs saka mās'tirəɣ wār'ijane, jūntm'ilane mān'ət, sun­suŋkw'ee pums''əɣ ōli.",data/AudioCorpus/Recordings/mns_429299ad-9257-4d76-8a3e-8996ef83be1a/055__╨║╨░╨╜╤Å╨╜╤ì_╨╛_╤ü_╤ü╨░╨║╨░_╨╝╨░_.wav,ÁKANYENNŰ ASNAK A MÁSTÖRÖGBAERÉJENŰ GYÚNT NYUL VENNI MÁNYET CSUNTROKÚ PUM SUK OADI
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_021,88.08,92.94,ГК,Тот ос мо̄т ёнгынут ня̄врамытын ос та̄наныл ханищтан хо̄тпатын суссылтасыт. ,tot os mōt jonɣinut n'ajāwramitən os tānanəl xan'is'tan xōtpatən sussiltasət.,data/AudioCorpus/Recordings/mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74/021_╨ó╨╛╤é_╨╛╤ü_╨╝╨╛_╤é_╨╜╨│╤ï╨╜╤â╤é_╨╜.wav,TÓ ASZ MAAGYÖN DUNÚTOTT NYÁVROMÖTN OSZT ÁNANNUL FENYISTEN HATPATON SZUSZLÓTASZET
mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74_042,175.05,177.89,ГК,Ты кастыл округ архив колн ёхталасыт.,ti kastəl okruɣ arx'əw koln joxtalasət.,data/AudioCorpus/Recordings/mns_98484033-b7e8-4d69-9f66-c28c5a9ffa74/042_╨ó╤ï_╨║╨░╤ü╤é╤ï╨╗_╨╛╨║╤Ç╤â╨│_╨░╤Ç╤à╨╕.wav,TIKASZTUL ÓKRUK AR HIH-KOLUNG-GYOH TALVASZ ÜTT  T
mns_2102c826-500d-46de-868c-705bd8af0c29_018,68.38,73.87,ГК,"Ханты-Мансийсканыл ос Хо̄нтаӈ районныл наука, культура щирыл рӯпитан хо̄тпат ёхтала­сыт. ","xanti-mans'ijskanəl os xōntaŋ rajonnəl nauka, kul'tura s''irəl rup'itan xōtpat joxtala­sət.",data/AudioCorpus/Recordings/mns_2102c826-500d-46de-868c-705bd8af0c29/018_╨Ñ╨░╨╜╤é╤ï_╨£╨░╨╜╤ü╨╕╨╕╠å╤ü╨║╨░╨╜╤ï╨╗_╨╛.wav,PEN TIMONY SISZKANÓ AZ HA ANTANRAIONNU NA ÓKAKULY TULROSI LÓ -RÓPTTON HAADPADTA JOSH TA VASZET
mns_c4637cd7-b933-4239-89e1-e288474fd655_019,78.29,83.54,ГК,"Анна ма̄нь та̄гыл ва̄щинь­тас, хумус оматэ со̄втыт, са̄ныт ос мо̄т э̄рнэ порма­сыт ю̄нтыс.","anna mān' tāɣəl wās''in'­tas, xumus omate sōwtət, sānət os mōt ērne porma­sət jūntəs.",data/AudioCorpus/Recordings/mns_c4637cd7-b933-4239-89e1-e288474fd655/019_╨É╨╜╨╜╨░_╨╝╨░_╨╜╤î_╤é╨░_╨│╤ï╨╗_╨▓╨░.wav,ÁNNA MÁINYTÁEL LOVÁSINT A SZ KOMOSZ OMÖT ÉS SZÓTSNT AS MADÁZ NIPORMUSZOT JÚ NTÖS
mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb_014,55.97,58.26,ГК,Мо̄­таныт ка̄таныл иӈ тӯп­камыт. ,mō­tanət kātanəl iŋ tup­kamət.,data/AudioCorpus/Recordings/mns_cfc7a27d-d8e0-4df2-a319-708b1a6d2ecb/014_╨£╨╛_╤é╨░╨╜╤ï╤é_╨║╨░_╤é╨░╨╜╤ï╨╗_╨╕_.wav,MA ATONNOP KÁTARNA ING TUCOM
mns_9631248b-70a9-4214-8041-be3ffe4740ca_033,150.13,155.52,ГК,"Ты ня̄врамаквет ам сака э̄руптыянум ос пенсиян минасум, тувыл по̄хын патхатсум.","ti n'ajāwramakw'eet am saka ēruptijanum os p'eens'ijan m'inasum, tuwəl pōxən patxatsum.",data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/033_╨ó╤ï_╨╜╤Å_╨▓╤Ç╨░╨╝╨░╨║╨▓╨╡╤é_╨░╨╝_╤ü.wav,TINNYÁRAMAKÖTÖM SZAKA JAROPT ILJEN OSZ PÉNZ I JAN MINNOSZUM TUPOAHNAPATHATASZ
mns_d62322fd-b3e5-4709-bf24-cff8061e45ed_025,91.7,95.02,ГК,Ётыл э̄рыӈ па̄квпал ю̄нтуӈкве ханищтахтэ̄гум.,jotəl ērəŋ pākwpal jūntuŋkw'ee xan'is'taxtēɣum.,data/AudioCorpus/Recordings/mns_d62322fd-b3e5-4709-bf24-cff8061e45ed/025__╤é╤ï╨╗_╤ì_╤Ç╤ï_╨┐╨░_╨║╨▓╨┐╨░╨╗_╤Ä.wav,JOTUL ÉJJELNUPÁK PA JÓNTUNK VIHÁNY IS TECHTÉGOM
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_043,156.92,161.39,ГК,"А̄тятэ пыгрищиг о̄лме порат акваг такви а̄ще ёт алыщ­лас, рӯпитас.","āt'ajate piɣr'is''əɣ ōlm'ee porat akwaɣ takw'i ās''ee jot alis'­las, rup'itas.",data/AudioCorpus/Recordings/mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa/043_╨É_╤é╤Å╤é╤ì_╨┐╤ï╨│╤Ç╨╕╤ë╨╕╨│_╨╛_╨╗╨╝.wav,ÁTYED I PUGRISI ALMIPORAT AKORITÁK ÚJ ÁSI JÖD KODISHOSSZ RÓGYÖTHTÖZ
mns_9631248b-70a9-4214-8041-be3ffe4740ca_043,202.19,206.37,ГК,"Ань ос ва̄ӈкве патыслум, ищхӣпыӈ ло̄псыт ма̄ньщи потрыт хо̄нтыянум.","an' os wāŋkw'ee patislum, is'xīpəŋ lōpsət mān's''i potrət xōntijanum.",data/AudioCorpus/Recordings/mns_9631248b-70a9-4214-8041-be3ffe4740ca/043_╨É╨╜╤î_╨╛╤ü_╨▓╨░_╨║╨▓╨╡_╨┐╨░╤é╤ï╤ü╨╗.wav,ANYÖSSZ VÁM HÖPADÖSLUM ISJOGUNLVA ABSÖD MNCSIUK POTRÖTT HOAN DILJÖN
mns_41750756-d0b8-4e44-b90b-0d6770b8df9a_016,77.05,82.87,ГК,"Тав ань потре та урыл о̄лыс, ка̄сыӈ ма̄т о̄лнэ ма̄хум та̄нтина̄ныл та̄нти щирыл ла̄вияныл.","taw an' potr'ee ta urəl ōləs, kāsəŋ māt ōlne māxum tānt'inānəl tānt'i s''irəl lāw'ijanəl.",data/AudioCorpus/Recordings/mns_41750756-d0b8-4e44-b90b-0d6770b8df9a/016_╨ó╨░╨▓_╨░╨╜╤î_╨┐╨╛╤é╤Ç╨╡_╤é╨░_╤â╤Ç╤ï.wav,TE VANY POTRITAÓRUH AVALSZ KÁSZUNKMÁT A NÉMÁHON TÁNTYINNÁNOK TÁNTYISÍRRÓÁEVIJGJEN
mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f_019,60.55,64.59,ГК,Ос карыс вышкатын ва̄т ман ос нёлса̄т метра карсытын тагатасаныл.,os karəs wiшkatən wāt man os n'ojolsāt m'eetra karsitən taɣatasanəl.,data/AudioCorpus/Recordings/mns_3002b4aa-88b0-4e33-8c62-3bf964711e2f/019_╨₧╤ü_╨║╨░╤Ç╤ï╤ü_╨▓╤ï╤ê╨║╨░╤é╤ï╨╜_╨▓╨░.wav,HOSZT KARSZ UVUSKOTON WAÁTMANNASZ NYÓSZÁT MILTREKAS SZÜTNIN TEGETESZEM
mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa_004,12.5,15.03,ГК,Иван Никитич Алгадьев яныг о̄йка.,iwan n'ik'it'əч alɣaд'ew janəɣ ōjka.,data/AudioCorpus/Recordings/mns_cc9f9e0f-8d0a-4fa7-9dc7-0955a2c05caa/004_╨ÿ╨▓╨░╨╜_╨¥╨╕╨║╨╕╤é╨╕╤ç_╨É╨╗╨│╨░╨┤╤î╨╡.wav,JA VANNYI KICS IS AGGA EGYEFIJANEG ÓLIKA
mns_fc3fe528-fe46-498b-9d60-49e20a18aa98_016,66.91,70.13,ВУ,То̄ват ос Саранпа̄вылн манос Сӯкыръян о̄лмыг­тасыт. ,tōwat os saranpāwiln manos sukirъjan ōlmiɣ­tasət.,data/AudioCorpus/Recordings/mns_fc3fe528-fe46-498b-9d60-49e20a18aa98/016_╨ó╨╛_╨▓╨░╤é_╨╛╤ü_╨í╨░╤Ç╨░╨╜╨┐╨░_╨▓╤ï.wav,TÓVOTOS SZANPÁGÓ MANOS SZÚKRIN AGMUN TE
mns_6151718c-fdb2-4e03-8a68-5210858ad277_110,527.16,529.64,ВУ,Са̄в нотн иӈ э̄лаль тотаве. ,sāw notn iŋ ēlal' totaw'ee.,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/110_╨í╨░_╨▓_╨╜╨╛╤é╨╜_╨╕_╤ì_╨╗╨░╨╗╤î_╤é.wav,SZÁVAN NOTN INN EJ ELEGÍTÖTTEG
mns_5023843d-262d-4eba-a179-86abf1657656_008,31.66,36.05,ВУ,Ӯщлахтын ня̄врамаквет ма̄ньщи ла̄тӈыл потыр­таӈкв ханищтыянэ. ,ūs'laxtən n'ajāwramakw'eet mān's''i lātŋəl potir­taŋkw xan'is'tijane.,data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/008_╨ú_╤ë╨╗╨░╤à╤é╤ï╨╜_╨╜╤Å_╨▓╤Ç╨░╨╝╨░╨║╨▓.wav,ÚJS LOHTUN NYÁVAROMAKVIT MÁNCSIL-LÁTNUL POTORTANE NYSTILLYENNI
mns_f9383813-db15-4833-9407-325b3d45d79c_034,147.64,151.3,ВУ,Тувыл хо̄т са̄й ма̄т акв э̄тпостем то̄слы­я­ныл.,tuwəl xōt sāj māt akw ētpost'eem tōsli­ja­nəl.,data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/034_╨ó╤â╨▓╤ï╨╗_╤à╨╛_╤é_╤ü╨░_╨╕╠å_╨╝╨░_╤é.wav,TÚÓ HAT SZÁIMÁT ÁKK ATPUSZTÖM TOASZLILJÖN
mns_f9383813-db15-4833-9407-325b3d45d79c_039,168.34,172.7,ВУ,Касыл о̄вылтан э̄лы-па̄лт я̄ ва̄тат са̄в хо̄тпа атхатыглас.,kasəl ōwiltan ēli-pālt jā wātat sāw xōtpa atxatiɣlas.,data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/039_╨Ü╨░╤ü╤ï╨╗_╨╛_╨▓╤ï╨╗╤é╨░╨╜_╤ì_╨╗╤ï_.wav,KASZÚ ÓVUTÖN L- PADT JÁVÁTAT SZÁB HAD PAÁTHÁT TŐVÖS
mns_6151718c-fdb2-4e03-8a68-5210858ad277_003,8.95,15.12,ВУ,"Ты Всеволод Маслюков, Варвара Тютюнникова, Мария Сатина ос Селена Савинова.","ti ws'eewoloд masl'ujukow, warwara t'ujut'ujunn'ikowa, mar'ija sat'ina os s'eel'eena saw'inowa.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/003_╨ó╤ï_╨Æ╤ü╨╡╨▓╨╛╨╗╨╛╨┤_╨£╨░╤ü╨╗╤Ä╨║╨╛╨▓.wav,TIVSIAVALATT MOSZT LUKÓV VAR A VÁR O GYÜTÜNNYIKOVA MER I ÉZ SZÁJTYINA O SILJEN A SZÁJVINNAVE
mns_6151718c-fdb2-4e03-8a68-5210858ad277_105,499.0,504.05,ВУ,"Туи порат тыг о̄с тах ёхталэ̄в, ща̄нь ла̄тӈын э̄лаль ханищ­таӈкв паты­­лӯв.","tui porat tiɣ ōs tax joxtalēw, s'ān' lātŋən ēlal' xan'is'­taŋkw pati­­luw.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/105_╨ó╤â╨╕_╨┐╨╛╤Ç╨░╤é_╤é╤ï╨│_╨╛_╤ü_╤é╨░.wav,TULJUÚ PORDTU ASZTAHJOGTAL LEAV SHÁJNA LÁTNEN JALOJHENYISTANGPATIVÓ
mns_6151718c-fdb2-4e03-8a68-5210858ad277_077,357.73,361.45,ВУ,Тамле пӯмыщ туп то̄ва ла̄тӈыт хӯнтамлаӈкв ро̄ви. ,taml'ee puməs' tup tōwa lātŋət xuntamlaŋkw rōw'i.,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/077_╨ó╨░╨╝╨╗╨╡_╨┐_╨╝╤ï╤ë_╤é╤â╨┐_╤é╨╛_╨▓.wav,TAMGYIBB PÚMUS TUBB TÓVOL LÁTNIT HUNTAM LANK RÓVI
mns_6151718c-fdb2-4e03-8a68-5210858ad277_070,323.05,327.25,ВУ,"Ти­тын­тыг Москван мина­сум, то̄нт ущта ёмащакв хансыслум.","t'i­tin­təɣ moskwan m'ina­sum, tōnt us'ta jomas'akw xansislum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/070_╨ó╨╕_╤é╤ï╨╜_╤é╤ï╨│_╨£╨╛╤ü╨║╨▓╨░╨╜_╨╝.wav,ITINE-TI MASZKVARN MINNASSZUM TANT ÚSTŰ JOMOS JAKKFAN SZŐSZLUM
mns_f9383813-db15-4833-9407-325b3d45d79c_083,369.15,374.56,ВУ,"Титыт ме̄стат – Нижневартовский район, хӯрмит ме̄стат – Нефте­юганский район.","t'itət m'eēstat – n'iжn'eewartowsk'əj rajon, xurm'ət m'eēstat – n'eeft'ee­juɣansk'əj rajon.",data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/083_╨ó╨╕╤é╤ï╤é_╨╝╨╡_╤ü╤é╨░╤é_╨¥╨╕╨╢╨╜╨╡╨▓.wav,IT ITT MÉESZTETT NYÉS NYA VÁRTASZ KRAIJON HURMIT MIESZTETT NYIST TYU GÁNSZ KAREIJON
mns_f9383813-db15-4833-9407-325b3d45d79c_043,185.64,188.0,ВУ,О̄влэ̄т хум хо̄тпат кассыт.,ōwlēt xum xōtpat kassət.,data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/043_╨₧_╨▓╨╗╤ì_╤é_╤à╤â╨╝_╤à╨╛_╤é╨┐╨░╤é_.wav,ÓV LÖHET HUM-HARTPADD KASSZÖT
mns_fc3fe528-fe46-498b-9d60-49e20a18aa98_038,152.55,155.96,ВУ,Я̄сунт па̄выл ялпыӈ ма̄ ӯргалан хо̄тпаг ла̄ваве.,jāsunt pāwəl jalpəŋ mā urɣalan xōtpaɣ lāwaw'ee.,data/AudioCorpus/Recordings/mns_fc3fe528-fe46-498b-9d60-49e20a18aa98/038_╨»_╤ü╤â╨╜╤é_╨┐╨░_╨▓╤ï╨╗_╤Å╨╗╨┐╤ï_╨╝.wav,JÁSNUK PAHODI OKPONG MA ÓLON HOVAD PADU LMAÉ
mns_6151718c-fdb2-4e03-8a68-5210858ad277_109,522.59,526.71,ВУ,Та̄н ё̄раныл хосыт ма̄ньщи ла̄тӈув э̄лаль ханищтаве.,tān jōranəl xosət mān's''i lātŋuw ēlal' xan'is'taw'ee.,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/109_╨ó╨░_╨╜_╤Ç╨░╨╜╤ï╨╗_╤à╨╛╤ü╤ï╤é_╨╝╨░_.wav,TÁNI JOÁRANUL HÓSZÜKMÁNYSE LÁTNUM JÁLEYHANYISTEÜ
mns_6151718c-fdb2-4e03-8a68-5210858ad277_063,291.41,295.36,ВУ,"Тав о̄с ё̄рн, ханты ос ма̄ньщи ла̄тӈыт ха­нищтыянэ.","taw ōs jōrn, xanti os mān's''i lātŋət xa­n'is'tijane.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/063_╨ó╨░╨▓_╨╛_╤ü_╤Ç╨╜_╤à╨░╨╜╤é╤ï_╨╛╤ü_.wav,TA AS JARN HÁNTÓSZ MÁNYSIL LÁTNÉRT FENYISTIANI
mns_f9383813-db15-4833-9407-325b3d45d79c_066,286.69,289.79,ВУ,О̄йка тӯп ёт сценан ёх­тыс.,ōjka tup jot sц'eenan jox­təs.,data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/066_╨₧_╨╕╠å╨║╨░_╤é_╨┐_╤é_╤ü╤å╨╡╨╜╨░╨╜_╤à.wav,ÓIKE TÚPIOTT CENNAN JOHTOZ
mns_cc46776a-26e8-46f4-9c8e-499323030faf_014,51.1,56.85,ВУ,То̄нт ма̄н округувт тамле кол туп Нефтеюганск ӯст о̄лыс. Тув та тотве̄сум.,tōnt mān okruɣuwt taml'ee kol tup n'eeft'eejuɣansk ust ōləs. tuw ta totw'eēsum.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/014_╨ó╨╛_╨╜╤é_╨╝╨░_╨╜_╨╛╨║╤Ç╤â╨│╤â╨▓╤é_.wav,DANT MÁNNÓKORÚGUFT TAMLYOKÓ TUPNYIFTYÚ GANC KUSZT OZ TÚTA TUDT IVIÁSUM
mns_cc46776a-26e8-46f4-9c8e-499323030faf_020,72.77,76.94,ВУ,Та колн ма̄ньлат нэ̄кве воспитателиг рӯпитаӈкв ёхтыс.,ta koln mān'lat nēkw'ee wosp'itat'eel'əɣ rup'itaŋkw joxtəs.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/020_╨ó╨░_╨║╨╛╨╗╨╜_╨╝╨░_╨╜╤î╨╗╨░╤é_╨╜╤ì_.wav,TA KÓN MÁNYLAT NIEKLJÓVA SZPITÁT-TIURUPÜTÖNK VI JÓHTÖZ
mns_cc46776a-26e8-46f4-9c8e-499323030faf_059,219.6,223.33,ВУ,Ам ма̄щтыр хо̄тпат акван-атыглаӈкв номсэ̄гум.,am mās'tər xōtpat akwan-atiɣlaŋkw nomsēɣum.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/059_╨É╨╝_╨╝╨░_╤ë╤é╤ï╤Ç_╤à╨╛_╤é╨┐╨░╤é_╨░.wav,A MÁSTRU HAT PAD ÁKVANA TUUNC NUM SZÉUM
mns_5023843d-262d-4eba-a179-86abf1657656_039,177.61,182.91,ВУ,Иӣп то̄тапсовн пинве̄сыт. Ань Ло̄пмус ос Кимкъя­суй па̄влыгт о̄лнэ ня̄в­рамыт.,iīp tōtapsown p'inw'eēsət. an' lōpmus os k'imkъja­suj pāwliɣt ōlne n'ajāw­ramət.,data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/039_╨ÿ_╨┐_╤é╨╛_╤é╨░╨┐╤ü╨╛╨▓╨╜_╨┐╨╕╨╜╨▓╨╡.wav,ÍVD TOATAPÓNPINIJJÁSZETT ANYU VAPMOSZ ÖSTKINK KÖSZÚJ PÁVUT ALNI NYÁVAROMÖT
mns_cc46776a-26e8-46f4-9c8e-499323030faf_021,76.99,79.85,ВУ,Наме – Эльмира Хафизовна Айратова. ,nam'ee – el'm'ira xaf'iзowna ajratowa.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/021_╨¥╨░╨╝╨╡_╨¡╨╗╤î╨╝╨╕╤Ç╨░_╨Ñ╨░╤ä╨╕╨╖╨╛╨▓.wav,NÁMI ÍGY MURA HOGY FŰZOMNA ÁLJARÁDTAVET
mns_f9383813-db15-4833-9407-325b3d45d79c_101,449.44,454.91,ВУ,"Хо̄тал палыт ма̄н сосса ма̄хманув э̄рганыл, йӣкваныл тот суссыл­тасаныл. ","xōtal palət mān sossa māxmanuw ērɣanəl, jīkwanəl tot sussil­tasanəl.",data/AudioCorpus/Recordings/mns_f9383813-db15-4833-9407-325b3d45d79c/101_╨Ñ╨╛_╤é╨░╨╗_╨┐╨░╨╗╤ï╤é_╨╝╨░_╨╜_╤ü╨╛.wav,HAHÁTAP PAD ITT MÁM SZÓSZA MÁHMNU JÁRGANU VIKVONUF TOT SÚSZLUTA SZENNU
mns_6151718c-fdb2-4e03-8a68-5210858ad277_075,346.5,352.0,ВУ,На̄н ма̄ньщи ла̄тӈынт тамле пӯмащ ва̄рмаль ам та̄ра-паттысум. На̄н тох ла̄вегы̄н.,nān mān's''i lātŋint taml'ee pumas' wārmal' am tāra-pattisum. nān tox lāw'eeɣə̄n.,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/075_╨¥╨░_╨╜_╨╝╨░_╨╜╤î╤ë╨╕_╨╗╨░_╤é_╤ï╨╜.wav,NÁ MÁNYS LÁT MIN  TE AMIGYA PUMUS FÁRMES EM TÁRABPADTUSUM NAN TOLÁGEGÖN
mns_cc46776a-26e8-46f4-9c8e-499323030faf_053,197.91,203.57,ВУ,"Тав ла̄вме щирыл, пе̄с Сургут музеиӈ ма̄т рӯ­питан сосса хо̄тпат.","taw lāwm'ee s''irəl, p'eēs surɣut muз'eeəŋ māt ru­p'itan sossa xōtpat.",data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/053_╨ó╨░╨▓_╨╗╨░_╨▓╨╝╨╡_╤ë╨╕╤Ç╤ï╨╗_╨┐╨╡_.wav,TÁVLÁJV MIS SÍRULT PJÁZSORÓGÚT MÚ JÉNGMÁT BÚBBJ ÜTTÖN SZÓSZA HATPAT
mns_fc3fe528-fe46-498b-9d60-49e20a18aa98_013,52.15,54.88,ВУ,Та порат ма̄хум сака та̄рвитыӈ о̄лсыт. ,ta porat māxum saka tārw'itəŋ ōlsət.,data/AudioCorpus/Recordings/mns_fc3fe528-fe46-498b-9d60-49e20a18aa98/013_╨ó╨░_╨┐╨╛╤Ç╨░╤é_╨╝╨░_╤à╤â╨╝_╤ü╨░╨║╨░.wav,A POROD MAHUMSZOK A TÁRVITÜG MAVSZÖR
mns_6151718c-fdb2-4e03-8a68-5210858ad277_068,312.16,318.1,ВУ,"МГУ колн ам о̄выл щёс хунь ёхтысум, математика мощ лю̄льсаӈ хансыслум, ат вуйве̄сум.","mɣu koln am ōwəl s''ojos xun' joxtisum, mat'eemat'ika mos' l'ujūl'saŋ xansislum, at wujw'eēsum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/068_╨£╨ô╨ú_╨║╨╛╨╗╨╜_╨░╨╝_╨╛_╨▓╤ï╨╗_╤ë_.wav,EN GÓ KÓNAM ÓVUSSOZKU NJOT SZUM MEG TYA MATYIKA MUS LÜLCOKAN SZŐSLOM ADVÚJ JÁS
mns_6151718c-fdb2-4e03-8a68-5210858ad277_020,94.63,99.05,ВУ,Ос мощщаг хультум мирыт ла̄тӈаныл ханищ­таӈкв щар ма̄к пӯмщиг о̄лы.,os mos's'aɣ xul'tum m'irət lātŋanəl xan'is'­taŋkw s'ar māk pums''əɣ ōli.,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/020_╨₧╤ü_╨╝╨╛╤ë╤ë╨░╨│_╤à╤â╨╗╤î╤é╤â╨╝_╨╝╨╕.wav,SZMOSSÓ HÚLYTŰN MIRT LÁTNÁNUL HANYISTANK SER A MÁPUMSU OÁ
mns_cc46776a-26e8-46f4-9c8e-499323030faf_052,194.49,197.76,ВУ,Тот сосса ма̄хум акван-атыгласаныл.,tot sossa māxum akwan-atiɣlasanəl.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/052_╨ó╨╛╤é_╤ü╨╛╤ü╤ü╨░_╨╝╨░_╤à╤â╨╝_╨░╨║╨▓.wav,TUD SZÓSZOMMAHOM AKK VAN ÁTŐOSSZÁNÓ
mns_6151718c-fdb2-4e03-8a68-5210858ad277_011,52.36,57.87,ВУ,"Тав ты а̄нумн ла̄выс, онтолов класс а̄стланэм юи-па̄лт Москван вос минэ̄гум.","taw ti ānumn lāwəs, ontolow klass āstlanem jui-pālt moskwan wos m'inēɣum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/011_╨ó╨░╨▓_╤é╤ï_╨░_╨╜╤â╨╝╨╜_╨╗╨░_╨▓╤ï╤ü.wav,TAV TI ÁNOM LÁVZ ONTOVÓ PLÁSZ ÁSZLANI JŰPAP MA SZ KVÁNBOSZ MINNIÚ
mns_cc46776a-26e8-46f4-9c8e-499323030faf_017,64.07,66.8,ВУ,Та̄н а̄нум хантэйкаг намталасаныл.,tān ānum xantejkaɣ namtalasanəl.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/017_╨ó╨░_╨╜_╨░_╨╜╤â╨╝_╤à╨░╨╜╤é╤ì╨╕╠å╨║╨░╨│.wav,TÁN ÁNOM HANTÉK ÉN NEM TODASZENNU
mns_6151718c-fdb2-4e03-8a68-5210858ad277_045,206.15,212.84,ВУ,"Ёмащакв потыр­таӈкв ха̄сэ̄гыт. Хотьют ханищтахтын нэ̄пакыт хансуӈкв те вуйхатнув, сака ёмас о̄лнув. ","jomas'akw potir­taŋkw xāsēɣət. xot'jut xan'is'taxtən nēpakət xansuŋkw t'ee wujxatnuw, saka jomas ōlnuw.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/045__╨╝╨░╤ë╨░╨║╨▓_╨┐╨╛╤é╤ï╤Ç_╤é╨░_╨║╨▓_.wav,JÓ MOS SAKPOTTOTTAMK HÁSZÍRED HÓTYUTKANYISTAHTÖNNIÁPAKKAT HAN SZUNTJI VÚJHATNU TA KÖLJOMOSZ ALNO
mns_5023843d-262d-4eba-a179-86abf1657656_012,51.06,54.85,ВУ,Та юи-па̄лт а̄гит-пыгыт кон ёнгим ха̄йтыгтэ̄гыт.,ta jui-pālt āɣ'it-piɣət kon jonɣ'əm xājtiɣtēɣət.,data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/012_╨ó╨░_╤Ä╨╕_╨┐╨░_╨╗╤é_╨░_╨│╨╕╤é_╨┐╤ï.wav,TE JŰJ PA TÁJT BÖHT GONJONIM HÁJTÉTILT
