filename,start,end,speaker,text
mns_96090f15-60d2-403c-9248-112bd4773e4c_089,359.350,364.290,АА,Та хосытыл сӯкыр э̄тпос па̄сныл Константин Алексеевич пормыслаг ловиньтаве.
mns_96090f15-60d2-403c-9248-112bd4773e4c_030,107.690,111.440,АА,Ка̄ркамыг о̄лнэ̄тэ ма̄гыс Ха̄льӯсн башлыкыг ханищ­тахтуӈкв ке̄твес. 
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_005,10.286,12.293,АА,"Ласкат во̄рныл, ласкат ма̄ныл."
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_026,140.447,144.087,АА,Я-та ёмас матыр писаль э̄ри о̄ньщуӈкв тамле ма̄т тай. 
mns_96090f15-60d2-403c-9248-112bd4773e4c_004,10.610,13.190,АА,Ты проект ва̄рмаль Сӯкыръя па̄вылт о̄лум.
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_018,76.900,82.840,АА,"Ул такем та ё̄р ня̄враме, луванэ во̄ӈхупыл ат и курщатавет, та̄кыщ ат и хо̄яве. "
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_002,2.880,6.010,АА,Самбиндалов Семён Васильевич тав мо̄йтыглам мо̄йт.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_012,30.140,32.410,АА,"Лай, ань мӯйлаптасанэ лӯтэ."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_003,6.050,8.460,АА,Ты о̄йка Ма̄нья-сӯнт па̄вылт о̄лыс.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_026,63.330,66.670,АА,"Та тум­пын ёхтыйин, лай, акв ля̄льт ущ патэ̄в хо̄нтлаӈкв. "
mns_96090f15-60d2-403c-9248-112bd4773e4c_075,298.600,304.230,АА,Кисхатнэ ма̄хум ка̄сыӈ хо̄нтнэ хо̄тпаныл воен­ный э̄лумхо̄лас щирыл йильпииг ёл-щё̄питыя­ныл.
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_018,61.210,63.120,АА,Ос тувыл ущ концерт о̄вылтахтас.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_041,98.970,99.880,АА,Э̄рыӈ о̄с ювыт?
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_025,83.720,88.320,АА,Ос Мария Тихоновна Двинянинова о̄с рӯтанэ̄н намыӈ хуриӈ табличка о̄щсы̄г.
mns_96090f15-60d2-403c-9248-112bd4773e4c_057,217.150,224.170,АА,Со̄тыр онтырса̄т налыман нупыл онтолов та̄л порат Москва ӯст Панков о̄выл выставкатэ о̄лыс.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_009,26.226,29.386,АА,Кēрнялил алыщлан ма̄хум - кēрняль тэ̄рпи со̄паслэ̄гыт. 
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_039,143.680,148.180,АА,"Э̄рыӈ яныг ма̄х­манэ̄ныл хӯлыглам мо̄йтэ, э̄рыӈ нэ̄пакт ловинь­там мо̄йтэ."
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_012,41.320,46.040,АА,"Тох моля­хыг, кӯстырыг матыр я̄ ӯлтта, ман э̄т по̄лям я̄ӈк тармыл та тахнэ̄тэ. "
mns_96090f15-60d2-403c-9248-112bd4773e4c_038,139.300,142.380,АА,"Хащта̄л ла̄тӈыт, тамле ла̄тӈыт ам ат хӯ­лыг­лэ̄гум."
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_035,123.900,127.490,АА,"Концерт оигпам юи-па̄лт ма̄хум ка̄сыӈ хо̄тпа, хотьют ка̄сащас."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_044,195.140,200.670,АА,"Тул хӯрыг па̄лыг-на̄хвасамтэ. Воссыг хӯрге лап ат ю̄нтхаты, воссыг лап ат нэ̄гхаты. "
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_021,71.100,73.350,АА,"О̄с акв ва̄̄рмаль ""Бессмертный полкыг"" ла̄ваве."
mns_96090f15-60d2-403c-9248-112bd4773e4c_090,364.790,368.740,АА,Ма̄н кисхатам нэ̄паканув щирыл тав о̄влэ̄т зенитный по̄лкыт о̄лыс.
mns_96090f15-60d2-403c-9248-112bd4773e4c_026,93.180,97.110,АА,Кӯщта савалапыг хультме юи-па̄лт Прокопий каӈке палт яныгмас.
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_049,217.630,220.500,АА,Хоса ла̄гуп сāкваляк тул хӯрыг па̄лыг-на̄хвасастэ.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_031,76.420,77.840,АА,"Таит, лай, хумле ва̄руӈкв?"
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_045,107.180,109.350,АА,А̄хвтас а̄ӈквалыт тот сака кар­сыт!
mns_96090f15-60d2-403c-9248-112bd4773e4c_062,239.550,243.120,АА,"Искусствовед, исследователь нэ̄ Наталья Николаевна Фёдорова."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_025,62.050,63.330,АА,Тот та я̄нас тумп.
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_006,17.310,20.610,АА,Колонна щирыл ё̄муӈкв ханищтан хо̄т­па­нылн ханищта̄лве̄сыт.
mns_96090f15-60d2-403c-9248-112bd4773e4c_054,201.570,208.870,АА,Со̄тыр онтырса̄т налыман нупыл са̄т та̄лт Панков по̄слам хуритэ мирхал суссылтапн Парижн ке̄тсавес.
mns_96090f15-60d2-403c-9248-112bd4773e4c_049,177.810,183.910,АА,"Тав по̄слам хуриянэ такем нё̄тнэт, ке̄лылаӈыт, тав лӯи ма̄хум о̄лнэ ва̄р­маль по̄слас."
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_034,176.593,178.173,АА,Лэ̄гыӈут – кӯтюв.
mns_96090f15-60d2-403c-9248-112bd4773e4c_051,190.010,193.560,АА,Студентыт намыл ат ханищтаве̄сыт по̄слан щирыл по̄слаӈкв.
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_003,5.920,10.740,АА,"Ма̄нки о̄лэ̄в, та̄н э̄рыӈ ма̄нки халувт о̄лэ̄гыт, ё̄мыгтэ̄гыт - ма̄н та̄наныл ат ка̄салыянӯв."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_047,209.590,213.450,АА,Тувыл сāкваляк таимāгыс май лāваве – э̄лумхōласн онтас ва̄рыс.
mns_96090f15-60d2-403c-9248-112bd4773e4c_003,6.920,10.170,АА,Марафон победы проект щирыл рӯпитан ма̄хум ёхталасыт.
mns_96090f15-60d2-403c-9248-112bd4773e4c_043,156.070,159.010,АА,А̄гит-пыгыт тот са̄выӈпа̄лэ а̄рталаве̄сыт.
mns_96090f15-60d2-403c-9248-112bd4773e4c_050,184.220,189.820,АА,"Во̄раян хо̄тпат, хӯл алыщлан ма̄хум, са̄лыт, во̄р, я̄т по̄слас."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_052,229.070,234.300,АА,Александра Васильевна Анямова мо̄йтыг. Анна Алгадьеван нэ̄пакн хасвесы̄г.
mns_96090f15-60d2-403c-9248-112bd4773e4c_079,315.220,316.740,АА,Ос ма̄н кис­хатуӈкв патсӯв.
mns_96090f15-60d2-403c-9248-112bd4773e4c_009,28.450,33.430,АА,"Любовь Павловна Стаканова, Саранпа̄влыӈ нэ̄, Саранпа̄выл музей колт рӯпиты."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_009,22.710,24.390,АА,Тав палтылэ ты ёхтысыт.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_007,16.587,19.693,АА,Таквсы во̄раян пора ёхтынэ̄тэ ты ватимас. 
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_006,22.210,24.490,АА,"Тав тай пилы, тыхал сысы кос мины. "
mns_96090f15-60d2-403c-9248-112bd4773e4c_093,378.010,382.150,АА,"Кит ве̄­рыста палыт тумп, па̄ӈвхитэ – щар па̄хвыӈ ма̄тэ ве̄рыста па̄лкем. "
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_030,108.680,110.500,АА,Ты мо̄йт ам нэ̄пакт хо̄нтаслум.
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_015,61.550,64.920,АА,"Э̄лумхо̄лас атын э̄рттам похратавес, тōна са̄ӈхи. "
mns_96090f15-60d2-403c-9248-112bd4773e4c_100,408.160,409.670,АА,Ань ос ма̄хум хо̄нтлэ̄гыт. 
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_039,170.210,173.980,АА,"Ащирман ты тэ̄вēв, маныр тыяныт ащирма? Мāхум лāвēгыт."
mns_96090f15-60d2-403c-9248-112bd4773e4c_095,386.460,391.970,АА,"Ань тыхōтал мус ты тумп во̄рн ат тэ̄лаве, таяныт ва̄гыл ма̄тэ пулиг-о̄хтыртавес."
mns_96090f15-60d2-403c-9248-112bd4773e4c_035,127.480,130.410,АА,Москват сака та̄рвитаӈ о̄лыс таве̄н ханищтах­туӈкв.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_013,39.513,43.733,АА,Во̄раян ва̄рмаль ма̄гыс ам акв во̄раян э̄ква урыл э̄лаль хансуӈкв таӈхēгум. 
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_026,88.680,93.890,АА,"Галина Константиновна Щеман, Ищтепан, Кирилл акиянэ хо̄нтлам ма̄т о̄лум ма̄хманэ."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_036,86.360,87.520,АА,"Ам, тох ты номсэ̄йм."
mns_91031035-59b1-4d78-9035-bc14e6303c06_005,14.780,19.810,АА,Я̄сунт па̄вылныл Ма̄нья хосыт ловмантем ве̄рыста алгаль минуӈкв э̄ри.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_030,75.110,76.250,АА,Ань таит минасыт.
mns_91031035-59b1-4d78-9035-bc14e6303c06_026,114.750,121.580,АА,"Омам потырта̄лы, тав ма̄ниг о̄лме порат та̄н туи порат Лю̄льят о̄лсыт, пум ва̄р­сыт. "
mns_96090f15-60d2-403c-9248-112bd4773e4c_097,393.910,400.210,АА,"Сака пилыщмаӈ пора о̄лыс, китхуйплов э̄тпос ма̄хум тот хо̄нт­ласыт, ка̄сыӈ хо̄тал алыщ­лахтасыт."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_017,70.840,76.700,АА,"Во̄ӈхуп āлмаяс Ме̄ӈкв-э̄ква, во̄ӈхупыл пуӈкыт такос ю̄ныгта̄лытэ, щар нэ̄матаре а̄ти."
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_028,96.940,100.860,АА,"Щаще̄кватэ, ща̄няге-а̄щаге намыт ёл-хансым нэ̄пак о̄ньщас."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_002,3.660,8.410,АА,"Акв пыгрищ во̄рн минас. Вōрт ё̄мимēтэ, я̄ӈкылма хосыт ё̄мимēтэ."
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_001,0.000,1.850,АА,Хулюмсӯнт па̄вылт ялпыӈ хōтал
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_013,46.050,49.880,АА,"Ягпыганэ̄н юил ёх­туӈкв ат ве̄рмынэ, таке̄м та пе̄лп о̄лум."
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_036,128.060,135.090,АА,"Тав со̄тыр онтырса̄т хо̄тпа нупыл кит та̄лныл, кит со̄тыр нёлоловхуйплов та̄л мус о̄лум та̄ланэ. "
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_029,105.330,108.640,АА,Тох та ма̄нь мисхум тот порсум. Мо̄йт са̄витэ ты.
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_012,36.910,41.400,АА,Тынакт о̄выл щёс ма̄хум э̄лы-па̄лт то̄та­пыӈ машина ла̄щлакв минантас.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_022,118.013,118.786,АА,– Я-та-ты?! 
mns_96090f15-60d2-403c-9248-112bd4773e4c_039,142.720,145.090,АА,Тӯя па̄лаг мус такем ва̄гта̄л патсум.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_030,164.886,167.060,АА,Ма̄ниг о̄лмēт тай торта̄л во̄раяс.  
mns_96090f15-60d2-403c-9248-112bd4773e4c_029,102.340,107.260,АА,Хотхуйплов та̄л яныт порат Сӯкыръя па̄влэ̄т такви хӯл пувнэ бригада о̄ньщас.
mns_96090f15-60d2-403c-9248-112bd4773e4c_022,78.850,84.870,АА,Ты па̄вылт со̄тыр онтырса̄т лов та̄л порат Панков ще̄мьят ма̄нь Кӯщта самын патыс.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_011,34.146,35.586,АА,Ты пēс во̄р вēсар. 
mns_96090f15-60d2-403c-9248-112bd4773e4c_040,145.310,147.030,АА,Хӯл пувуӈкв кӯстырнув.
mns_91031035-59b1-4d78-9035-bc14e6303c06_012,45.300,50.190,АА,"Нё̄р ляпат Ма̄нья па̄выл ӯнлыс, тот са̄в ще̄мьят о̄лсыт."
mns_96090f15-60d2-403c-9248-112bd4773e4c_072,286.060,290.650,АА,"Ка̄сыӈ хо̄нтлам хо̄тпа наме вос ва̄ве, ма̄н ты урыл кис­хатнэ рӯпата ва̄ре̄в. "
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_027,120.670,125.230,АА,"Ме̄ӈкв-ōйка э̄кватэ нупыл ла̄ви. Наӈ акв тāйтын яктэ̄лн, мае̄лн."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_038,91.390,93.810,АА,"Хо̄нтлан ва̄рмаль, ул вос е̄мты май халувт."
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_020,67.450,70.760,АА,Памятник по̄хыт ос почётный караул щирыл лю̄льсыт.
mns_96090f15-60d2-403c-9248-112bd4773e4c_005,13.500,18.310,АА,Яныг хо̄нт порат-хо̄нтлам ос по̄слаӈкв ха̄сум хум Константин Панков урыл о̄лыс.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_003,4.266,6.140,АА,Таквсы хо̄тал – щуниӈ хо̄тал.
mns_91031035-59b1-4d78-9035-bc14e6303c06_002,3.180,8.910,АА,"Ам намум Максим Хатанзеев, Саранпа̄выл школат ханищтахтэ̄гум."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_021,92.080,96.670,АА,"Ань Ме̄ӈкв-э̄ква пыге тай вōӈхупыл ве̄латапастэ, āвитэ лап-пантапастэ."
mns_96090f15-60d2-403c-9248-112bd4773e4c_082,326.710,330.750,АА,Таима̄гыс книга памяти Ленинграда нэ̄пакт тав наме о̄с хансым о̄лы.
mns_96090f15-60d2-403c-9248-112bd4773e4c_007,22.190,23.990,АА,Клуб-колн акван-атхатыгласыт.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_016,55.880,58.493,АА, Ос са̄всыр потыр ма̄н тав ётэ потыртымēн.
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_027,99.030,102.680,АА,"Во̄рн тахам, э̄т хӯлм я̄ӈк хосыт кос тахам, ёл та ра̄гматам."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_051,121.220,122.490,АА,Мощ вос хо̄нтыглавет.
mns_2767c816-42ce-40cd-9f96-77d8703bac5c_021,114.193,116.353,АА,– Торта̄л!  Сыме торта̄л та̄к. 
mns_96090f15-60d2-403c-9248-112bd4773e4c_047,168.980,174.120,АА,Со̄тыр онтырса̄т налыман нупыл нила та̄л порат Панков о̄выл щёс ты мастерскойн ёхтыс.
mns_96090f15-60d2-403c-9248-112bd4773e4c_101,410.030,412.450,АА,Моляхнув ты ва̄рмаль ёл вос по̄илттануваныл.
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_005,14.370,18.820,АА,Мис ма̄хум па̄выл о̄лум. Та па̄вылт ягпы­ӈыщ-а̄пщиӈыщ о̄лнэ са̄т хум о̄лмыт.
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_001,0.050,2.100,АА,"Алыщлапыӈ ма̄нь мисхум, ма̄ньщи мо̄йт."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_021,53.640,55.330,АА,"Таянэ, со̄ль, потыр­таӈкв патсыт."
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_032,142.220,148.030,АА,"Тāйтэ Ме̄ӈкв-э̄ква ул таяныт та. Тасомит тōрыл та маиме, пуссын суп ва̄рсыт."
mns_96090f15-60d2-403c-9248-112bd4773e4c_027,97.330,99.770,АА,"Тэ̄н аквъёт во̄раясыг, хӯл алыщласы̄г."
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_007,19.020,20.900,АА,Сунсы. Тав манырсыр утыт?
mns_96090f15-60d2-403c-9248-112bd4773e4c_014,47.920,50.950,АА,Саранпа̄выл оc Cӯкыръя халэ̄н са̄т ве̄рыста туп.
mns_12509f35-1c17-4da3-94e9-4407ca6c0a7e_013,41.700,45.580,АА,Машина военный ӯламыл масхатым а̄гитыл та̄глэ та̄лым о̄лыс.
mns_ca5e6e76-2770-4449-b316-ac868df3c03f_030,134.540,138.260,АА,"Юв ёхтыс, па̄лыгта̄рамтастэ таяныт та тāйт."
mns_96090f15-60d2-403c-9248-112bd4773e4c_016,54.450,58.790,АА,Атхуйплов нот па̄сныл ты па̄выл урыл йис нэ̄пакытт хансым о̄лы.
mns_91031035-59b1-4d78-9035-bc14e6303c06_022,93.060,98.670,АА,"То̄нт та̄н ёмас ос юр­тыӈыщ о̄лсыт, хӯл алыщ­ласыт, во̄раясыт."
mns_91031035-59b1-4d78-9035-bc14e6303c06_008,28.310,32.030,АА,"Ам ляпа рӯтанум, яныг о̄парищум тот о̄лыс."
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_033,117.350,121.080,АА,Тав холаме юи-па̄лт потранэ руманэ̄н нэ̄пакыг хасве̄сыт.
mns_96090f15-60d2-403c-9248-112bd4773e4c_001,0.000,2.220,АА,Хурит по̄слам хум хумус хо̄нтлас.
mns_5314ef6d-e047-4d31-8c02-2efe076d5e0d_019,49.770,51.990,АА,"Матыр воритотнэ номт, ла̄ве̄йт, о̄ньщеин?"
mns_cb6b094c-6504-4b5a-8f5f-49cd55c62429_028,102.730,105.190,АА,Ань пыг я̄ӈк ёлы-па̄лн та тӯлыгпиме. 
mns_96090f15-60d2-403c-9248-112bd4773e4c_084,337.070,340.150,АА,"Хо̄т порславес, хо̄т ёл-щё̄питавес ат хансым."
mns_96090f15-60d2-403c-9248-112bd4773e4c_031,111.600,114.250,АА,Башлык тай хӯл пувнэ ма̄хум пиркатираныл.
